"word","word_count"
"Testautomation,Python,Requirementanalysis,Testdesign,Execution,Testcases,Security,Testingtools,Defectmanagement,Perl,Infrastructure,Agile","1"
"Javadevelopment,Webapplications,Oracle,Pl/Sql,Problemsolving,4Gl","1"
"Css,Jsp,Jdbc,Hibernate,Ajax,Jquery,Sql,Database,Java,J2Ee,Json,Mysql,Html,Xml/Xsl,Javascript,Javadeveloper,.Net,Softwaredeveloper","1"
"Css,Authoring,Html5,Mobile,Bootstrap,Ajax,Javascript,Jquery,Html","1"
"Mlops,Python,Sql,Cloud","1"
"Dataanalysis,Excel,Eyefordetail,Dataaccuracy,Vbaformsexcel,Macros,Sql,Analyst","1"
"Informationtechnology,Docker,Security,Devops,Debugging,C#,Cli,Github,.Net","1"
"Storage,Docker,Security,Devops,Infrastructure,Linux,Serviceorientedarchitecture,Api,Bigdata,Vms","1"
"Mssqlserver,Sqlserver,Storedprocedures","1"
"Soa,Programmanagement,Java,Api,Cloudcomputing,Rest,Javadeveloper,Serviceorientedarchitecture,Soap","1"
"Excel,Email","1"
"Rest,Junit,Soa,Mockito,Messaging,Sql,Nosql,Spring,Springboot,Database,Java,Cassandra,J2Ee,Multithreading","1"
"Rest,Python,Css,Oracle,Html5,Svn,Javascript,Database,Django,Git,Postgresql","1"
"Informationtechnology,Softwarerequirements,Docker,Git,Devops,Linux,Debugging,Mysql,Softwareengineering,Mongodb,Maven,Mobile,Cl,Networkadministration,Infrastructure","1"
"Javascript.,Frontendframeworks.,Backendtechnologies.","1"
"Html5,Ajax,Javascript,Javascriptdeveloper,Git","1"
"Reports,Excel,Mis,Stock,Expenses","1"
"Restapi,Sql,Database,Security,Devops,Rest,Python,Tornado,Javascript,Django,Infrastructure","1"
"Microfocuscobol,Mfcobol,Oracle,Sql,Plsql,Oraclepl/Sql,Oracleapplicationserver,Sunsolaris,Plsql,Internettechnologies,Unixscripting,Database,Security,Windowsnt,Java,Xml,Systemdevelopment,J2Ee,Projectlifecycle,Softwareengineer,Reports6I,Oracleforms,Problemsolving,Triggers","1"
"Bi,Businessintelligence,Sql,Etl,Dwh,Ssis,Dataintegration","1"
"Website,Mobile,Photoshop,Css3","1"
"Bootstrap,Api,Angularjs,Javascript","1"
"Css,Restapi,Html5,Mobile,Javascript,Html,Webdevelopment","1"
"Html5,Bootstrap,Jquery","1"
"Oracle,Jee,Hibernate,Sql,Springframework,Springboot,Memorymanagement,Java,Infrastructure,Javaee","1"
"Gwt,Seniorsoftwareengineer,Ajax,Javadeveloper,Java,Writtencommunication,J2Ee,Sqldatabase","1"
"Python,Problemsolving,Sql","1"
"Systemsecurity,Docker,Security,Git,Devops,Cli,Cloudservices,Cache,Microsoftazure,Infrastructure","1"
"Css,Bugfixing,Javascript,Database,Xml,Webtechnologies,Json,Html","1"
"C#,Asp.Net,Softwareengineer,Seniorsoftwareengineer,Teamplayer","1"
"Java,Oracle,J2Ee,Webdevelopment,Mysql,Javadeveloper,Nosql","1"
"Excel,Reports,Msofficetools,Typing,Reporting","1"
"Rest,Oracle,Exceptionhandling,Jdbc,Hibernate,Javadeveloper,Spring,Springboot,Java,Springsecurity,Springmvc,Jpa,Ioc","1"
"Css,Security,Git,Html5,Softwareengineer,Html,Javascript","1"
"Html5,Ajax,Jquery,Xml,Json,Debugging,Rest,C,Mobile,Svn,Javascript,Webtechnologies,Php,Soap","1"
"Cashmanagement,Accounting,Excel,Cashier","1"
"Css,Bootstrap,Juniorsoftwareengineer,Hibernate,Ajax,Jquery,Jaxb,Security,Java,Apache,Xml,J2Ee,Json,Mysql,Html,C#,Junit,Python,Javascript,Javadeveloper,Javaprogramming","1"
"Css,Html5,Jdbc,Ajax,Jquery,Docker,Spring,Grunt,Java,Git,Xml,J2Ee,Json,Sockets,Pl/Sqloracle,Maven,Problemsolving,Extjs,Javascript,Javadeveloper,Gradle,Springboot,Groovy,Angularjs","1"
"Reports,Profitabilityreport,Reconciliation,Excel,Budgetpreparation,Mis,Accounts","1"
"Database,Softwareengineer,Seniorsoftwareengineer,Teamplayer,Triggers,Sql","1"
"Sql,Security,Apache,Git,Java,Devops,Perl,Github,Python,Systemmanagement,Unix/Linux,Ruby","1"
"Oraclepl/Sqldevelopment,Sqldevelopment,Postgresqldevelopment,Performancetuning,Datamodelling,Artificialintelligence,Plsql,Database,Oops,Sqldeveloper,Softwareengineering,Telecom,Rdbms,Triggers,Oraclesql","1"
"Css,Html5,Html,Bootstrap,Webdesigning,Javascript","1"
"Html5,Bootstrap,Ajax,Jquery,Sql,Grunt,Java,Html,Mvc,Phonegap,C#,Problemsolving,Javascript,Projectdelivery,.Net,Php,Asp","1"
"Spring,Oracle,Html5,Struts,Javaee,.Net,Hibernateframework,Javadeveloper,Sql","1"
"Devops,Cloudtechnologies,Amazonwebservices(Aws),Kubernetes,Scripting/Programming,Machinelearning,Infrastructure","1"
"Python,Css,Restapi,Javascript,Jquery,Nosql,Database,Django,Webdevelopment,Html,Angularjs","1"
"Goodcommunicationskiils,Word,Excel,Ppt","1"
"Reporting,Reconciliation,Excel,Searchppc","1"
"Css,Jquery,Artificialintelligence,Database,Git,Postgresql,Oops,Debugging,Html,Mysql,Mvc,Api,Mongodb,Python,Oracle,Svn,Machinelearning,Javascript,Django,Angularjs","1"
"Java,Oracle,J2Ee,Javadeveloper,Sql","1"
"Springframework,J2Ee,Soap,Javadeveloper","1"
"Database,Sqldatabase,Crm","1"
"Operations,B2Bcoordination,Banking,Financialservices,Excel,Interview","1"
"Marketcommunication,Exportoperation,Englishcommunication,Msexcel,Accountant","1"
"Microsofttools,Word,Excel,Powerpoint,Outlook,Issue","1"
"Python,Devops,Debugandmodify","1"
"Excel,Tallyerp,Typing,Accounts,Juniorexecutive","1"
"Soa,Jsp,Jdbc,Hibernate,Ajax,Jquery,Spring,Jaxb,Java,Uml,Xml,J2Ee,Json,Html,Mysql,Ejb,Sybase,Javadeveloper,Struts,Servlets,Jsf","1"
"Rest,Python,Java,Linux,Problemsolving,Storage","1"
"Rest,Oracle,Lld,Bugfixing,Javascript,Springboot,Database,Java,Springmvc,J2Ee,Mysql,Soap","1"
"Python,Restapi,Html5,Javascript,Sql,Security,Django,Git","1"
"Java,Xml,Oops,Json,Problemsolving,Androiddevelopment","1"
"Css,Python,Teamplayer,Javascript,Html","1"
"Mobile,Gradle,Java,Mvvm,Git,Xml,Debugging,Mvc","1"
"Sql,Java,Git,J2Ee,Json,Softwareengineering,Api,Netbeans,Maven,Javadeveloper,Nosql,Eclipse,Gradle,Springboot","1"
"Oracle,Sql,Git,Apache,Devops","1"
"Python,Pythonnotebook,Databricks,Apidevelopment,Analyticalskills,Informationtechnology,Problemsolving,Technologyconsulting","1"
"Frontenddevelopment,Html,Css,Javascript/Jquery,Problemsolving,Htmldeveloper,Html5,Bootstrap,Node.Js,Php","1"
"Java11,Springboot,Ormtools,Rdbmsdatabasedesign,Frontendtechnologies,Css,Hibernate,Docker,Git,Json,Jpa,Mysql,Html,Rest,Junit,Maven,Springframework,Infrastructure,Angularjs","1"
"Python,Ruby,Sql,Devops,Softwareengineering","1"
"Security,Databaseservers,Sqlserver,Sql","1"
"Sql,Database,Pythonscripting,Postgresql,Devops,Mysql,Mongodb,Python,Nosql,Infrastructuresetup,Writtencommunication,Infrastructure","1"
"Orchestration,Docker,Systemadministration,Security,Git,Java,Devops,Linux,Debugging,Cloudcomputing,Github,Python","1"
"Ssrs,Sqldeveloper,Problemsolving,Triggers,Technicalskills,Sqldatabase","1"
"Mobile,J2Ee,Ios","1"
"Java,Postgresql,Mysql,Javadeveloper","1"
"C#,Asp.Net,Linq,Xml,Microsoft.Net,Softwareengineer","1"
"Restapi,Docker,Sql,Oop,Java,Softwareengineering,Multithreading,Hadoop,Bigdata,Mongodb,Rest,Python,Tornado,Machinelearning,Javascript,Messaging,Django","1"
"C#,C,C,Windows,Java,Xml,Mysqlserver,Oops,.Net","1"
"Python,Html5,Javascript,Security,Django,Debugging","1"
"Springboot,Java,.Net,Mvcarchitecture,Mysql","1"
"Html5,Bugfixing,Ajax,Java,Apache,Xml,Javascript,Androiddevelopment,Storage,Jquery,Database,Testingtools,Oops,Json,Debugging,Rest,Mobile","1"
"Tally,Microsoftexcel","1"
"Database,Sqlqueries,Testmanagement,Testing,Useracceptancetesting,Defectmanagement,Databasetesting","1"
"Teamplayer,Javascript,Database,Xml,Json,Angularjs,Soap","1"
"Database,Postgresql,Ubuntu,Linux","1"
"Azure,Sitecore,Devops,Kubernetes,Terraform,Resourcemanager","1"
"Python,Cl,Artificialintelligence,Sql,Consultant","1"
"Towardsdesigning,Dynamicpersonality,Knowledgeofmsexcel","1"
"Sql,Oracle,Pl/Sql,Dwh","1"
"Css,Php,Mysql,Html,Problemsolving,Javascript","1"
"Css,Html,Stickers,Coupons,Logos","1"
"Accountreconciliation,Excel,Erp,Tax,Collection","1"
"Bi,Datawarehousing,Sql,Docker,Salesforce,Java,Devops,Technologyconsulting,Api,Pl/Sql,Bigdata,Junit,Machinelearning,Javadeveloper","1"
"C#,.Net,Asp,Sql","1"
"Rest,Python,Html5,Javascript,Jquery,Nosql,Security,Django,Git,Oops,Mysql","1"
"Technicalwriting,Technicalcontent,Ppt,Excel","1"
"Gcpservices,Kubernetes,Cloudmigration,Gcpcertified,Infrastructureascode,Orchestration,Problemsolving,Storage,Devops","1"
"Rest,Css,Html5,Mobile,Javascript,Git,Infrastructure,Html","1"
"Databasedesign,Performanceoptimization,Queryoptimization,Backupandrecovery,Securityimplementation,Performancetuning,Indexing,Databasesecurity,Storage,Sqldba","1"
"Css,Java,Html5,Jquery","1"
"C,Oracle,.Nettechnologies,Restapi,Tibco,Xml","1"
"Cst,Reporting,Accountsreceivable,Collection,Excel,Ar,Pricing","1"
"Css,Sharepoint,Api","1"
"Building,Engineering,Monitoring,Pipeline","1"
"Oracle,Hibernate,Javadeveloper,Sql,Spring,Database,Java,Uml,Struts,J2Ee,","1"
"Problemsolving,Hibernate,Sql,Springboot,Java,Springmvc,Oops,Mysql,J2Eetechnologies","1"
"C#,San,Css,Javascript,Technicalconsultant,Xml,Asp.Net,Html,Forms","1"
"Azure,Docker,Kubernetes,Terraform,Helm,C,Java,Apache,Devops,Shellscripting,Softwareengineering,Bigdata,Python,Scala,Storage,Linux,Infrastructure","1"
"Techsupport,Java,Desktopsupport,Technicalsupport,Html","1"
"Algorithms,Problemsolving,Hibernate,Ajax,Javadeveloper,Spring,Java,J2Ee","1"
"Oracle,Mq,Exceptionhandling,Problemsolving,Docker,Javadeveloper,Spring,Springboot,Java,Writtencommunication,Mysql,Api,Technicalskills,Gateway,Sqldatabase","1"
"Objectorientedanalysis,Frontend,Softwaredevelopment,Designdocumentation,Orm,Sql,Memorymanagement,Java,Infrastructure,Designpatterns,Computerprogrammer","1"
"Rest,Java,Html","1"
"Rest,Problemsolving,Javascript,Javascriptdeveloper,React.Js,Infrastructure,Json","1"
"Algorithms,Python,C,Machinelearning,Artificialintelligence,Java,Infrastructure,Bigdata","1"
"Unixadministration,Docker,Security,Devops,Infrastructure,Linux","1"
"Reports,Managementreports,Excel,Mis","1"
"React,Html","1"
"Html,Bootstrap,Jquery","1"
"Rest,Java,Googleapi,Xml,Oops,Json,Mysql,Api,Soap","1"
"Sqldeveloper,Oracle,Postgresql,Sqlqueries,Performancetuning,Oraclepl/Sql,Informationtechnology,Datawarehousing,Database,Dataextraction,Security,Git,Mysql,Sqldevelopment","1"
"Rest,Softwaredesign,Mobile,Jquery,Androiddevelopment,Java,Xml,Json","1"
"Rest,Mobile,Storage,Javascript,Messaging","1"
"Excel,Mis,Reporting,Finance,Financialstatements","1"
"Reports,Collection,Excel,Stockhandling,Stock","1"
"Docker,Fx,Java,Git,Datastructures,Windows,Javadeveloper,Visualstudio,Infrastructure","1"
"Financialanalysis,Projectreports,Excel,Mbafinance,Ca,Finance","1"
"Css,Html5,Bootstrap,Javascript,Jquery,Git,Debugging,Html","1"
"Websphere,Css,Html5,Bootstrap,Hibernate,Jquery,Docker,Spring,Database,Java,Json,Html,Mysql,Datastructures,Netbeans,Rdbms,Oracle,Weblogic,Javascript,Javadeveloper,Eclipse","1"
"Excel,Accounting,Finance,Financialanalyst","1"
"Cache,Javascript,Sql,Uml,Xml,Asp.Net,Html,Soap","1"
"Css,Bi,Javascript,Sql,Debugging,Html","1"
"Pl/Sql,Sql,Warehouseconcepts","1"
"Python,Css,Html5,Triggers,Jquery,Javascript,Django,Postgresql","1"
"Css,Html5,Ajax,Javascript,Jquery,Webapplicationdeveloper,Html,Webdevelopment","1"
"Dataanalysismicrosoftexcelmicrosoftoutlookmanagementkpireportingprocessimprovement,Sql,Vba,Excelmacro","1"
"Excel,Audit,Teamplayer,Accountingknowledge,Financemanager","1"
"Sql,Salesforce,Database,Datastructures,Crm,Writtencommunication,Applicationsupport","1"
"Bi,T-Sql,Sql,Writtencommunication,Sqldeveloper","1"
"Wordpress,Php,Mysql,Javascript","1"
"Html/Xhtml,Designer,Graphics,Designing","1"
"Css,C,Wordpress,Webdeveloper,Html,Graphics","1"
"Python,Docker,Devops,Debugging","1"
"Css,Informationtechnology,Jsp,Phpdeveloper,Jquery,Docker,Markuplanguages,Spring,Oop,Java,Xml,Debugging,Json,Html,Javascript,Javadeveloper,Struts,Webtechnologies,Servlets,Javaprogramming","1"
"C,Java,Gcc,Birt,Algorithmdevelopment,Eclipse","1"
"Python,Enterprisesecurity,Nosql,Django,Datastructures,Mongodb,Lex","1"
"C#,Css,Javascript,Asp.Net,.Net,Webdevelopment","1"
"Automationtesting,Testing,Qa,Embeddedsoftware,Qaautomation,Iptv,Retesting,Softwarequalityassurance,Systemintegrationtesting,Agilemethodology","1"
"Androidsdk,Webservices,Security,Xml,Procedures,Debugging,Xmlparsing,Sqlite,Materialdesign,Androidstudio,Webtechnologies,Applicationprogramming,Androiddeveloper","1"
"Fundamentals,Css,Javascript,Git,Debugging,Html","1"
"Angular5,Angular6,Javascript,Html/Css,Restapi,Css,Bootstrap,Jquery,Html,Api,Rest,Cli,Problemsolving,Javascript,Node.Js","1"
"Mobile,Teamplayer,Javadeveloper,Springboot,Security,Java,Springmvc,Soapwebservices","1"
"Angularjs,Sql,Web-Sql","1"
"Soa,Softwaredesign,Git,Devops,Visualstudio,Writtencommunication,Softwaredeveloper","1"
"C#,Datastructures,Restapi,Sql,.Netcore,C#,Algorithms,Informationtechnology,Restapi,Sql,.Net,Datastructures,Softwaredeveloper,Bigdata","1"
"Excel,Reports,Erp,Typing,Computerentry","1"
"Teamlead,Sql,Dba","1"
"Websphere,Oracle,Jsp,Weblogic,Hibernate,Spring,Java,Struts,Servlets,Mysql,Ejb","1"
"Security,Database,Wordpress,Html","1"
"Rest,Storage,Java,Json","1"
"C,Threading,Storage,Xmlparsing","1"
"Springboot,Java,J2Ee,Api,Pl/Sql,Sql","1"
"Mvcframework,Java,Xml,Sql","1"
"Rest,Api,Javascript,Nosql","1"
"Securitycompliance,Python,Html5,Mobile,Javascript,Database,Django,Debugging","1"
"Devopsmanagement,Teamleadership,Processimprovement,Cloudoperations,Azureplatform,Docker,Systemadministration,Softwaredelivery,Infrastructure","1"
"Oracleadministration,Oraclesqldatabase,Oracleplsql","1"
"Css,Restapi,Html5,Bootstrap,Javascript,Messaging,Spring,Springboot,Database,Java,Git,J2Ee,Angularjs","1"
"Css,Informationtechnology,Phpdeveloper,Javascript,Jquery,Docker,Javascriptdeveloper,Html,Javaprogramming","1"
"Reports,Excel,Cashflowmanagement,Cashflow","1"
"Java,Drools,Objectorientedprogramming,Sql,Javadeveloper","1"
"As2,Css,Informationtechnology,Xmltechnologies,Xpath,Xml,Games,Debugging,Html,Technicalskills,Teamplayer,Flashdeveloper,Javascript,Multimedia,Php,.Net","1"
